일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2022-09-19,예천(815),X,30,30.3,23.4,14.5,65,X, ,X,보통
2022-09-19,김천(822),X,31,30.5,25,15.6,69,X, ,X,보통
2022-09-19,군위(823),X,29.1,28.7,23.3,14.8,72,X, ,X,보통
2022-09-19,칠곡(825),X,30.8,30.3,25,17.3,69,X, ,X,보통
2022-09-19,경산(827),X,28.2,28.4,24.3,17.7,68,X, ,X,보통
2022-09-19,삼척(876),X,26.1,23.1,19.8,15.8,83,X, ,X,낮음
2022-09-19,속초(90),X,25.3,22.3,20,16.9,77,X, ,X,보통
2022-09-19,삼천포(907),X,32.2,32.7,27.7,22.2,61,X, ,X,보통
2022-09-19,고성(918),X,31.3,30.8,25.6,20.3,72,X, ,X,높음
2022-09-19,창녕(919),X,30.7,30.6,25.6,20.5,69,X, ,X,보통
2022-09-19,함안(920),X,30.7,29.7,24.7,18.7,74,X, ,X,보통
2022-09-19,북춘천(93),X,27.3,26.1,22.3,15.1,69.4,X, ,X,보통
2022-09-19,하동(932),O,33.2,33.7,28.6,22.6,59,X, ,X,높음
2022-09-19,철원(95),X,25.9,24.7,21.3,14.7,72,X, ,X,높음
2022-09-19,동두천(98),X,27.6,26.7,22.2,16.9,73.3,X, ,X,높음
2022-09-19,파주(99),X,27.9,26.8,21.9,15.2,76.3,X, ,X,높음
2022-09-20,북강릉(104),X,19.6,19.2,14.9,11.3,77.9,X, ,X,높음
2022-09-20,동해(106),X,20.6,20.4,16.8,12.9,71.9,X, ,X,높음
2022-09-20,서울(108),X,23.4,24.6,19.9,16.1,57,X, ,X,높음
2022-09-20,인천(112),X,22.9,23.6,19.1,15.3,51.4,X, ,X,높음
2022-09-20,원주(114),X,21.5,22.7,17.5,13.7,63.3,X, ,X,높음
2022-09-20,울릉도(115),X,17.9,17,14.9,12.5,63.6,X, ,X,높음
2022-09-20,수원(119),X,22.9,24,19.5,15.5,58.5,X, ,X,높음
2022-09-20,영월(121),X,22.8,24.1,16.3,11.8,74.1,X, ,X,높음
2022-09-20,충주(127),X,22.3,22.8,16.9,12.3,73,X, ,X,높음
2022-09-20,서산(129),X,22.5,23,18.7,14.3,66.9,X, ,X,높음
2022-09-20,울진(130),X,20.2,20.1,16.9,12.1,66.9,X, ,X,보통
2022-09-20,청주(131),X,22.4,23.6,19.9,16.1,56.9,X, ,X,높음
2022-09-20,대전(133),X,23.4,24.7,19.2,15.1,60.1,X, ,X,높음
2022-09-20,추풍령(135),X,21.5,22.1,16,11.5,70.9,X, ,X,높음
2022-09-20,안동(136),X,21,21.2,16.8,12.1,68.4,X, ,X,높음
2022-09-20,상주(137),X,23.4,24,18,13.5,71.1,X, ,X,높음
2022-09-20,포항(138),X,21.6,21.3,19.3,16.4,62.8,X, ,X,높음
2022-09-20,군산(140),X,23.9,24.7,19.7,16.2,64,X, ,X,높음
2022-09-20,대구(143),X,22.7,22.9,19.2,15.6,69.1,X, ,X,높음
2022-09-20,전주(146),X,24.4,25.3,19.7,15.8,61.3,X, ,X,높음
2022-09-20,울산(152),X,21.7,22.1,18.5,15.9,60.4,X, ,X,매우높음
2022-09-20,창원(155),X,22.6,23.8,20.1,17.5,51.4,X, ,X,높음
2022-09-20,광주(156),X,25.4,25.9,20.8,16.9,62.5,X, ,X,높음
2022-09-20,부산(159),X,23.3,23.4,19.3,17.4,63.1,X, ,X,매우높음
2022-09-20,통영(162),X,24.3,24.5,20.6,18.2,61.5,X, ,X,높음
2022-09-20,목포(165),X,24.8,24.4,20.5,17.1,69.9,X, ,X,높음
2022-09-20,여수(168),X,26,24.1,21.3,19.7,54.9,X, ,X,매우높음
2022-09-20,흑산도(169),X,24.3,23.8,19.8,18,74.4,X, ,X,높음
2022-09-20,완도(170),X,25.4,25.4,21.3,18.8,65.9,X, ,X,매우높음
2022-09-20,고창(172),X,24.8,25.3,19.3,15,70,X, ,X,높음
2022-09-20,제주(184),X,25.6,25.3,22.9,21.4,65.3,X, ,X,높음
2022-09-20,진주(192),X,24,25,20.5,17.7,57.1,X, ,X,높음
2022-09-20,양평(202),X,22,22.9,18.1,13.8,67.5,X, ,X,높음
2022-09-20,이천(203),X,23.1,23.9,17.9,13.1,69.3,X, ,X,높음
2022-09-20,인제(211),X,21,21,15,11,79.5,X, ,X,보통
2022-09-20,홍천(212),X,21.7,22.8,16.7,12.5,72.1,X, ,X,보통
2022-09-20,태백(216),X,15.4,14.4,11.8,9.4,80.9,X, ,X,보통
2022-09-20,정선군(217),X,20.2,20.4,15.5,10.8,67.9,X, ,X,보통
2022-09-20,제천(221),X,21.1,21.7,15.4,10.3,76.9,X, ,X,높음
2022-09-20,보은(226),X,21.7,22.2,16,11.8,76.8,X, ,X,높음
2022-09-20,천안(232),X,22.2,22.6,17.3,12.8,76,X, ,X,높음
2022-09-20,보령(235),X,23.5,24,19.2,15,64.3,X, ,X,높음
2022-09-20,부여(236),X,23.4,24.3,18.9,14.5,69.9,X, ,X,높음
2022-09-20,금산(238),X,22.9,23.9,17.5,12.3,68.4,X, ,X,높음
2022-09-20,세종(239),X,23.5,24.6,19.1,15.1,62.3,X, ,X,높음
2022-09-20,부안(243),X,25,25.7,19.7,15.6,66.9,X, ,X,높음
2022-09-20,임실(244),X,23.4,24.2,18.6,12.8,66.9,X, ,X,높음
2022-09-20,정읍(245),X,24.8,25.9,19.1,14.2,69,X, ,X,높음
2022-09-20,남원(247),X,23.1,24.3,19.9,15.6,58.1,X, ,X,높음
2022-09-20,장수(248),X,21.9,22.6,16.3,10.8,73,X, ,X,높음
2022-09-20,영광군(252),X,24.4,24.2,19.3,14.8,72.3,X, ,X,높음
2022-09-20,김해시(253),X,24.5,25.1,19.3,16.8,60,X, ,X,높음
2022-09-20,순창군(254),X,24.5,25.5,19.8,14.9,65.5,X, ,X,높음
2022-09-20,양산시(257),X,23.6,24.3,20.3,17.3,57.8,X, ,X,높음
2022-09-20,강진군(259),X,24.7,25.4,21.2,16.9,68.5,X, ,X,매우높음
2022-09-20,장흥(260),X,24.7,25.3,20.3,15.8,72.1,X, ,X,매우높음
2022-09-20,해남(261),X,25.3,25.4,20,15.1,77.4,X, ,X,매우높음
2022-09-20,고흥(262),X,23.3,23.9,20.6,18.2,62.3,X, ,X,매우높음
2022-09-20,의령군(263),X,24,25.1,19.9,14,63,X, ,X,높음
2022-09-20,함양군(264),X,22.4,24.3,18.3,12.6,62.8,X, ,X,높음
2022-09-20,진도군ASOS(268),X,24.8,24.2,19.8,16.3,74.5,X, ,X,높음
2022-09-20,봉화(271),X,18.9,18.4,14.5,9,76,X, ,X,보통
2022-09-20,영주(272),X,21.7,22,15.5,10.7,74.4,X, ,X,보통
2022-09-20,문경(273),X,22.6,22.8,16.4,12,74.4,X, ,X,높음
2022-09-20,청송군(276),X,19.7,20,15.2,9.6,69.1,X, ,X,높음
2022-09-20,영덕(277),X,20.7,20.5,17,11.8,68.3,X, ,X,높음
2022-09-20,의성(278),X,22.2,22.5,17.1,11.7,73,X, ,X,높음
2022-09-20,구미(279),X,23.5,24.8,18.6,14.4,62,X, ,X,높음
2022-09-20,영천(281),X,21.4,21.8,17.1,12.9,72,X, ,X,높음
2022-09-20,경주시(283),X,22,21.7,17.9,13.7,68,X, ,X,높음
2022-09-20,거창(284),X,22.5,23.1,17.6,12.5,69.5,X, ,X,높음
2022-09-20,합천(285),X,23.1,24.3,19.1,14.4,61.5,X, ,X,높음
2022-09-20,밀양(288),X,22.5,24,19.8,15.5,51.9,X, ,X,높음
2022-09-20,산청(289),X,23,23.5,18.4,13.8,69.4,X, ,X,높음
2022-09-20,거제(294),X,23,23.4,19.9,17.7,59.1,X, ,X,매우높음
2022-09-20,남해(295),X,24.6,24.4,20.7,17.7,59.9,X, ,X,매우높음
2022-09-20,부천(433),X,22.5,23.9,19.2,15.5,48,X, ,X,높음
2022-09-20,안양(434),X,18.7,23.7,20.3,17.5,,X, ,X,높음
2022-09-20,광명(437),X,23.4,25.1,20.7,17,48,O, ,X,높음
2022-09-20,군포(438),X,22.8,24.5,20,17.4,49,X, ,X,높음
2022-09-20,김포(441),X,,24.7,18.7,14.2,,X, ,X,높음
2022-09-20,하남(444),X,18.3,,,,,X, ,X,높음
2022-09-20,의왕(445),X,,,,,,X, ,X,높음
2022-09-20,포천(504),X,23.4,24.6,17.2,12,70,X, ,X,높음
2022-09-20,가평조종(505),X,22.2,23.1,16.3,11.7,78,X, ,X,높음
2022-09-20,안성(516),X,23.4,24.4,17.6,13,73,X, ,X,높음
2022-09-20,간성(517),X,20.4,19.5,14.7,11.3,92,X, ,X,보통
2022-09-20,평창(526),X,21,21.9,15.4,11.2,70,X, ,X,높음
2022-09-20,의정부(532),X,23.3,23.7,17.8,13.3,73,X, ,X,높음
2022-09-20,횡성(536),X,22.5,23.2,16.1,11.6,80,X, ,X,높음
2022-09-20,고양(540),X,24.4,25.6,18.3,12.6,67,X, ,X,높음
2022-09-20,남양주(541),X,23.2,24.3,18.4,13.7,66,X, ,X,높음
2022-09-20,안산(545),X,23.3,24.1,17.7,11.8,71,X, ,X,높음
2022-09-20,경기광주(546),X,22,23.1,17.2,13,66,X, ,X,높음
2022-09-20,여주(548),X,22.1,22.5,17.1,13.1,73,X, ,X,높음
2022-09-20,용인(549),X,21.1,22,16.8,12.6,69,X, ,X,높음
2022-09-20,오산(550),X,22.6,23.7,18.7,14.8,56,X, ,X,높음
2022-09-20,평택(551),X,23.8,24.6,19.6,14.4,62,X, ,X,높음
2022-09-20,화천(555),X,23.2,23.9,16.7,11.2,81,X, ,X,높음
2022-09-20,양구(556),X,21.4,22.3,15.3,11.2,75,X, ,X,높음
2022-09-20,시흥(565),X,23.6,24.8,18.4,13,63,X, ,X,높음
2022-09-20,구리(569),X,23.3,24.3,19,14.9,62,X, ,X,높음
2022-09-20,화성(571),X,23.4,24,19.7,16.3,60,X, ,X,높음
2022-09-20,성남(572),X,22.2,23.3,18.7,14.5,61,X, ,X,높음
2022-09-20,과천(590),X,23.9,24.4,18,12.9,73,X, ,X,높음
2022-09-20,양주(598),X,22.7,23.9,17.1,11.5,67,X, ,X,높음
2022-09-20,단양(601),X,22.4,23.5,16.8,12.7,73,X, ,X,보통
2022-09-20,진천(602),X,23.3,24.6,17.8,12.8,72,X, ,X,높음
2022-09-20,괴산(603),X,22.4,23,16.3,11.7,78,X, ,X,높음
2022-09-20,옥천(604),X,23.3,24.3,18.1,13.4,73,X, ,X,높음
2022-09-20,홍북(608),X,22.8,23.4,18.2,12.8,66,X, ,X,높음
2022-09-20,공주(612),X,24.1,25.1,18,13.2,71,X, ,X,높음
2022-09-20,서천(614),X,23.4,24.8,19.2,13.7,66,X, ,X,높음
2022-09-20,논산(615),X,24.1,25.4,19,13.9,67,X, ,X,높음
2022-09-20,당진(616),X,23.4,24.1,18.3,14.3,72,X, ,X,높음
2022-09-20,청양(618),X,23,23.4,16.9,11.8,77,X, ,X,높음
2022-09-20,음성(619),X,21.8,22.4,15.3,10.6,77,X, ,X,높음
2022-09-20,증평(623),X,23,23.4,17.8,13.2,74,X, ,X,높음
2022-09-20,태안(627),X,22.8,22.9,19.8,17.3,66,X, ,X,높음
2022-09-20,예산(628),X,22.9,23.5,18.9,15.4,68,X, ,X,높음
2022-09-20,아산(634),X,23.1,23.9,19.5,15.3,63,X, ,X,높음
2022-09-20,계룡(636),X,22.7,24,17.5,11,65,X, ,X,높음
2022-09-20,연천청산(652),X,,,,,,X, ,X,높음
2022-09-20,양양(670),X,19.4,18.9,15.3,12.1,80,X, ,X,보통
2022-09-20,무안(699),X,25.5,25.7,20,14.4,70,X, ,X,높음
2022-09-20,무주(701),X,22.8,23.7,17.4,12.6,69,X, ,X,높음
2022-09-20,익산(702),X,25.1,25.6,20.3,16.5,64,X, ,X,높음
2022-09-20,진안(703),X,22.7,23.3,17,12.1,73,X, ,X,높음
2022-09-20,담양(706),X,26.7,27.1,20.3,14.8,73,X, ,X,높음
2022-09-20,구례(709),X,25,25.5,19.8,14.6,75,X, ,X,높음
2022-09-20,나주(710),X,25.6,26.1,20.1,14.1,73,X, ,X,높음
2022-09-20,순천시(712),X,24.1,25.1,21.6,19.4,56,X, ,X,매우높음
2022-09-20,광양읍(713),X,24.6,26.3,22.1,18.9,48,X, ,X,매우높음
2022-09-20,장성(730),X,25.4,25.8,19.7,14.8,70,X, ,X,높음
2022-09-20,영암(731),X,25.8,26.5,19.4,13.7,79,X, ,X,높음
2022-09-20,보성(732),X,25.1,25.6,20.3,16.2,70,X, ,X,매우높음
2022-09-20,완주(734),X,24.6,25.7,18.7,13.4,69,X, ,X,높음
2022-09-20,김제(737),X,25,25.9,19.5,15,66,X, ,X,높음
2022-09-20,화순(741),X,25.7,25.8,19.6,13.9,74,X, ,X,높음
2022-09-20,함평(754),X,26.1,26.4,19.8,13.8,73,X, ,X,높음
2022-09-20,곡성(768),X,24.7,25.3,18.8,14.2,73,X, ,X,높음
2022-09-20,압해도(789),X,25.1,25.5,20.9,17.5,69,X, ,X,높음
2022-09-20,영양(801),X,20,19.7,14.8,10.5,82,X, ,X,높음
2022-09-20,성주(810),X,22.9,24.4,18.3,13.5,63,X, ,X,높음
2022-09-20,고령(812),X,23.3,24,18.4,12.9,67,X, ,X,높음
2022-09-20,청도(813),X,22.1,22.8,17.6,13.1,66,X, ,X,높음
2022-09-20,예천(815),X,22.9,23.9,16.5,12.1,74,X, ,X,높음
2022-09-20,김천(822),X,23.4,24.1,17.1,11.9,76,X, ,X,높음
2022-09-20,군위(823),X,22.8,23.2,17.1,11.9,74,X, ,X,높음
2022-09-20,칠곡(825),X,23.2,24.2,18.4,13.9,71,X, ,X,높음
2022-09-20,경산(827),X,22.7,23.1,18.5,14.7,63,X, ,X,높음
2022-09-20,삼척(876),X,21,21,16.6,12.7,68,X, ,X,높음
2022-09-20,속초(90),X,20.2,19.9,15.9,11.6,70.5,X, ,X,보통
2022-09-20,삼천포(907),X,24.3,25.2,20.8,17.7,55,X, ,X,높음
2022-09-20,고성(918),X,23.7,24.1,19.4,16.5,65,X, ,X,높음
2022-09-20,창녕(919),X,23.7,24.6,19.3,14.3,63,X, ,X,높음
2022-09-20,함안(920),X,23.8,24.1,18.8,13,69,X, ,X,높음
2022-09-20,북춘천(93),X,22.3,23,16.9,11.7,74.1,X, ,X,높음
2022-09-20,하동(932),X,24.8,25.9,21,17.2,58,X, ,X,높음
2022-09-20,철원(95),X,21.9,22.5,16.5,11.2,73.3,X, ,X,높음
2022-09-20,동두천(98),X,23.2,23.5,17.5,12.5,69.3,X, ,X,높음
2022-09-20,파주(99),X,23.1,23.3,16.2,10.3,72.9,X, ,X,높음
2022-09-21,북강릉(104),X,21.4,20.9,15.7,10.5,74.5,X, ,X,높음
2022-09-21,동해(106),X,20.9,20.8,16.1,11.7,73.5,X, ,X,높음
2022-09-21,서울(108),X,24.4,25.6,19.4,13,56.9,X, ,X,높음
2022-09-21,인천(112),X,22.5,23.3,18.6,13.2,57.3,X, ,X,높음
2022-09-21,원주(114),X,21.9,23.5,17.3,11.5,60.6,X, ,X,높음
2022-09-21,울릉도(115),X,20,19.2,15.9,12.4,67.9,X, ,X,높음
2022-09-21,수원(119),X,23.3,25.1,19,11.9,60,X, ,X,높음
2022-09-21,영월(121),X,23,24.2,16,10.8,69.1,X, ,X,높음
2022-09-21,충주(127),X,23.2,23.8,16.9,10.3,67.5,X, ,X,높음
2022-09-21,서산(129),X,24.4,25.3,17.8,10.9,66.3,X, ,X,높음
2022-09-21,울진(130),X,20.6,20.2,15.6,11.1,71.4,X, ,X,높음
2022-09-21,청주(131),X,23,25,19.4,14.1,51.8,X, ,X,높음
2022-09-21,대전(133),X,23.5,24.7,18.8,12.9,59.3,X, ,X,높음
2022-09-21,추풍령(135),X,21.4,21.7,14.6,9.1,72.1,X, ,X,높음
2022-09-21,안동(136),X,21.8,23,16.1,10.3,67.4,X, ,X,높음
2022-09-21,상주(137),X,23.3,23.8,16.6,10.3,69.6,X, ,X,높음
2022-09-21,포항(138),X,21.2,21.3,18.6,14.3,64.3,X, ,X,매우높음
2022-09-21,군산(140),X,24.2,24.9,19,14.9,70.6,X, ,X,높음
2022-09-21,대구(143),X,22.6,22.8,17.2,12,75.3,X, ,X,매우높음
2022-09-21,전주(146),X,24.5,26,19.7,13.9,59.9,X, ,X,높음
2022-09-21,울산(152),X,20.5,20.6,17.2,12.5,67.9,X, ,X,매우높음
2022-09-21,창원(155),X,22.1,22.9,18.3,14.1,58.1,X, ,X,매우높음
2022-09-21,광주(156),X,23.9,25.4,20.1,15.9,61.5,X, ,X,매우높음
2022-09-21,부산(159),X,23.3,23.4,18.9,15.4,63.3,X, ,X,매우높음
2022-09-21,통영(162),X,23.6,23.6,19,15.6,68.9,X, ,X,매우높음
2022-09-21,목포(165),X,24.2,24.1,20.3,16.3,69,X, ,X,매우높음
2022-09-21,여수(168),X,22.1,22.4,19.7,17.5,57.6,X, ,X,매우높음
2022-09-21,흑산도(169),X,24.8,24.1,19.8,17.6,76,X, ,X,높음
2022-09-21,완도(170),X,24.4,24.6,20.1,16.1,70.6,X, ,X,매우높음
2022-09-21,고창(172),X,24.9,25.6,18.2,12.3,73.5,X, ,X,높음
2022-09-21,제주(184),X,24.7,24.8,22,20.1,64.4,X, ,X,높음
2022-09-21,진주(192),X,23,23.6,17.8,12.6,67.9,X, ,X,매우높음
2022-09-21,양평(202),X,21.8,23.2,16.9,11.9,72.6,X, ,X,높음
2022-09-21,이천(203),X,23.5,24.5,16.7,10.2,74.6,X, ,X,높음
2022-09-21,인제(211),X,22.4,23.6,15.7,11.2,72.9,X, ,X,높음
2022-09-21,홍천(212),X,23,24.4,16.3,11.4,72.9,X, ,X,높음
2022-09-21,태백(216),X,19.3,19.7,11.6,5.7,76.5,X, ,X,높음
2022-09-21,정선군(217),X,22.6,23.3,15.1,10.7,72.8,X, ,X,높음
2022-09-21,제천(221),X,21.8,22.7,14.4,8.9,78.1,X, ,X,높음
2022-09-21,보은(226),X,21.7,22.1,15.5,9.2,74.5,X, ,X,높음
2022-09-21,천안(232),X,22.7,23.9,16.6,10.1,74.1,X, ,X,높음
2022-09-21,보령(235),X,24.1,25,18.1,13.6,69.3,X, ,X,높음
2022-09-21,부여(236),X,24.2,25.1,18,11.7,72.3,X, ,X,높음
2022-09-21,금산(238),X,23,23.9,16.2,9.7,72.9,X, ,X,높음
2022-09-21,세종(239),X,23,24.1,18.5,13.2,62.9,X, ,X,높음
2022-09-21,부안(243),X,24.2,25.9,19,13.3,70.1,X, ,X,높음
2022-09-21,임실(244),X,23.2,24,16.3,10.3,75.3,X, ,X,높음
2022-09-21,정읍(245),X,24.3,25.6,18.1,12.1,69.9,X, ,X,높음
2022-09-21,남원(247),X,22.9,23.9,18,13.1,62.5,X, ,X,높음
2022-09-21,장수(248),X,22.2,22.7,14.2,8.1,78.4,X, ,X,매우높음
2022-09-21,영광군(252),X,24.5,25.2,18.5,13.2,76.3,X, ,X,높음
2022-09-21,김해시(253),X,24,24.2,18.4,14.1,62.3,X, ,X,매우높음
2022-09-21,순창군(254),X,24,24.7,17.7,12.1,73.4,X, ,X,높음
2022-09-21,양산시(257),X,23.5,24.2,18.9,13.8,61.5,X, ,X,매우높음
2022-09-21,강진군(259),X,24.1,25,19.6,14.5,70.6,X, ,X,매우높음
2022-09-21,장흥(260),X,23.2,23.7,18.2,12.8,77,X, ,X,매우높음
2022-09-21,해남(261),X,24.6,24.6,18.6,13.5,79.6,X, ,X,매우높음
2022-09-21,고흥(262),X,22.7,22.9,18.1,13.1,70.5,X, ,X,매우높음
2022-09-21,의령군(263),X,23.6,24.5,17.1,11.3,73.4,X, ,X,매우높음
2022-09-21,함양군(264),X,22.4,23.4,15.7,9.6,70.4,X, ,X,높음
2022-09-21,진도군ASOS(268),X,24.1,23.9,18.5,13.5,79.5,X, ,X,매우높음
2022-09-21,봉화(271),X,20.3,21.3,13.3,7.5,75.8,X, ,X,높음
2022-09-21,영주(272),X,21.5,22.4,14.2,8.3,76.3,X, ,X,높음
2022-09-21,문경(273),X,22.3,22.8,15.2,9.5,76.8,X, ,X,높음
2022-09-21,청송군(276),X,20.7,21.8,13.4,7.7,72.6,X, ,X,높음
2022-09-21,영덕(277),X,21.3,21.4,15.2,10.5,76.4,X, ,X,높음
2022-09-21,의성(278),X,22.9,24.4,15.3,8.7,73,X, ,X,높음
2022-09-21,구미(279),X,23,24.2,17.1,11.6,65.6,X, ,X,높음
2022-09-21,영천(281),X,21.4,21.8,15.2,10.2,75.3,X, ,X,높음
2022-09-21,경주시(283),X,22.1,22.3,15.9,10.7,75.9,X, ,X,높음
2022-09-21,거창(284),X,22.3,22.7,15.1,9.3,75.1,X, ,X,높음
2022-09-21,합천(285),X,22.6,23.6,16.6,11.1,72.4,X, ,X,높음
2022-09-21,밀양(288),X,23,24.5,17.6,12,62.3,X, ,X,매우높음
2022-09-21,산청(289),X,22.9,23.2,16.1,11.5,77.6,X, ,X,높음
2022-09-21,거제(294),X,22.3,22.5,18.3,13.9,65,X, ,X,매우높음
2022-09-21,남해(295),X,23.2,23.7,19,15,64.4,X, ,X,매우높음
2022-09-21,부천(433),X,23.2,25,18.6,13.1,53,X, ,X,높음
2022-09-21,안양(434),X,19.3,24.1,19.7,14.9,,X, ,X,높음
2022-09-21,광명(437),X,23.5,25.2,20.3,15.4,50,O, ,X,높음
2022-09-21,군포(438),X,23,24.7,19.4,14.5,52,X, ,X,높음
2022-09-21,김포(441),X,,25.4,17.9,10.5,,X, ,X,높음
2022-09-21,하남(444),X,,,,,,X, ,X,높음
2022-09-21,의왕(445),X,21.8,,,,,X, ,X,높음
2022-09-21,포천(504),X,23,24.5,16.1,9,70,X, ,X,높음
2022-09-21,가평조종(505),X,22.7,23.5,14.7,8.6,82,X, ,X,높음
2022-09-21,안성(516),X,23.3,24.6,17.9,11,65,X, ,X,높음
2022-09-21,간성(517),X,22.6,21.8,15.9,10.1,82,X, ,X,높음
2022-09-21,평창(526),X,21.9,23.3,14.6,10.1,69,X, ,X,높음
2022-09-21,의정부(532),X,23.5,23.7,16.5,10.3,77,X, ,X,높음
2022-09-21,횡성(536),X,23.4,24.6,15.9,9.4,80,X, ,X,높음
2022-09-21,고양(540),X,24.6,26.5,17.1,9,60,X, ,X,높음
2022-09-21,남양주(541),X,23.3,24.9,17.2,10.6,66,X, ,X,높음
2022-09-21,안산(545),X,23.7,24.5,15.6,8.4,78,X, ,X,높음
2022-09-21,경기광주(546),X,22.8,24,16.9,11.9,68,X, ,X,높음
2022-09-21,여주(548),X,22.9,23.3,16.8,10.8,71,X, ,X,높음
2022-09-21,용인(549),X,22.5,23.3,15.9,10.1,72,X, ,X,높음
2022-09-21,오산(550),X,23.6,24.8,18,11.9,57,X, ,X,높음
2022-09-21,평택(551),X,25,25.9,19.2,12,63,X, ,X,높음
2022-09-21,화천(555),X,23.6,25.5,15.5,10.4,81,X, ,X,높음
2022-09-21,양구(556),X,22.1,24.3,15.5,10.7,71,X, ,X,높음
2022-09-21,시흥(565),X,23.7,24.9,17.1,9.3,73,X, ,X,높음
2022-09-21,구리(569),X,23.8,,,,,X, ,X,높음
2022-09-21,화성(571),X,23.8,24.8,18.8,12.5,61,X, ,X,높음
2022-09-21,성남(572),X,22.7,23.8,17.6,11.7,63,X, ,X,높음
2022-09-21,과천(590),X,24.5,25.2,16.6,9.9,76,X, ,X,높음
2022-09-21,양주(598),X,23.6,24.8,15.6,8,71,X, ,X,높음
2022-09-21,단양(601),X,22.9,24.4,16.2,11.5,70,X, ,X,높음
2022-09-21,진천(602),X,23.4,25.1,17,10.4,70,X, ,X,높음
2022-09-21,괴산(603),X,22.2,23.4,15.5,9,73,X, ,X,높음
2022-09-21,옥천(604),X,23.8,24.8,17.4,11.3,70,X, ,X,높음
2022-09-21,홍북(608),X,23.7,25.1,17.2,9.8,71,X, ,X,높음
2022-09-21,공주(612),X,23.6,24.6,17.7,10.6,67,X, ,X,높음
2022-09-21,서천(614),X,23.9,26.3,17.8,11.7,74,X, ,X,높음
2022-09-21,논산(615),X,24.2,25.5,18.5,11.4,65,X, ,X,높음
2022-09-21,당진(616),X,24.4,25.4,17.7,10.8,74,X, ,X,높음
2022-09-21,청양(618),X,23.9,24.7,15.9,9.2,81,X, ,X,높음
2022-09-21,음성(619),X,21.9,22.9,14.6,9.4,77,X, ,X,높음
2022-09-21,증평(623),X,23,24.1,17.3,11.3,71,X, ,X,높음
2022-09-21,태안(627),X,24.4,25.1,18.8,12.4,65,X, ,X,높음
2022-09-21,예산(628),X,23.7,25.1,18.2,12,70,X, ,X,높음
2022-09-21,아산(634),X,24.1,25.2,18.6,11.8,66,X, ,X,높음
2022-09-21,계룡(636),X,22.7,24.2,16.3,8.8,67,X, ,X,높음
2022-09-21,연천청산(652),X,,,,,,X, ,X,높음
2022-09-21,양양(670),X,20.9,20.7,16,10.9,74,X, ,X,높음
2022-09-21,무안(699),X,25.2,25.7,19,14.1,78,X, ,X,높음
2022-09-21,무주(701),X,22.4,23.4,15.9,9.6,70,X, ,X,높음
2022-09-21,익산(702),X,24.9,25.9,18.5,12,76,X, ,X,높음
2022-09-21,진안(703),X,22.7,23.5,15.1,8.7,75,X, ,X,높음
2022-09-21,담양(706),X,25.5,25.4,18.5,12.8,77,X, ,X,높음
2022-09-21,구례(709),X,24.4,24.8,17.8,12.1,78,X, ,X,높음
2022-09-21,나주(710),X,24.9,25.5,18.6,13.9,77,X, ,X,높음
2022-09-21,순천시(712),X,23.2,24.5,19.9,15.9,58,X, ,X,매우높음
2022-09-21,광양읍(713),X,23.7,24.9,19.7,15,54,X, ,X,매우높음
2022-09-21,장성(730),X,23.9,25.1,18.2,12.2,74,X, ,X,높음
2022-09-21,영암(731),X,24.8,25.6,18.5,13,77,X, ,X,매우높음
2022-09-21,보성(732),X,24.3,24.7,18.5,12.3,73,X, ,X,매우높음
2022-09-21,완주(734),X,25,25.7,18.4,12.3,72,X, ,X,높음
2022-09-21,김제(737),X,25,25.9,18.9,13.1,69,X, ,X,높음
2022-09-21,화순(741),X,24.6,25.6,18.6,13.5,71,X, ,X,높음
2022-09-21,함평(754),X,25.4,26.4,18.8,13.6,77,X, ,X,높음
2022-09-21,곡성(768),X,24.6,25.2,17.2,12.2,76,X, ,X,높음
2022-09-21,압해도(789),X,25,25.6,19.9,15.4,73,X, ,X,높음
2022-09-21,영양(801),X,20.6,21.6,13.8,9.2,79,X, ,X,높음
2022-09-21,성주(810),X,22.9,24.4,16.5,10.7,66,X, ,X,높음
2022-09-21,고령(812),X,22.8,23.7,15.5,10,76,X, ,X,높음
2022-09-21,청도(813),X,22.7,23.6,15.9,10.1,74,X, ,X,높음
2022-09-21,예천(815),X,23.1,24,15.4,9.2,71,X, ,X,높음
2022-09-21,김천(822),X,24.1,24.5,14.8,8.9,79,X, ,X,높음
2022-09-21,군위(823),X,23.8,24.3,15.7,9.4,76,X, ,X,높음
2022-09-21,칠곡(825),X,23.9,24.6,16.7,11.6,75,X, ,X,높음
2022-09-21,경산(827),X,22.6,23.6,16.8,12,68,X, ,X,높음
2022-09-21,삼척(876),X,21.9,22.2,16.5,12,69,X, ,X,높음
2022-09-21,속초(90),X,22.2,22,16.6,10.9,70.8,X, ,X,높음
2022-09-21,삼천포(907),X,24.5,24.9,19.2,15.4,59,X, ,X,매우높음
2022-09-21,고성(918),X,23.3,23.3,17,11.8,74,X, ,X,매우높음
2022-09-21,창녕(919),X,23.5,24.1,17.4,11.7,71,X, ,X,높음
2022-09-21,함안(920),X,23.7,23.8,16,10.8,78,X, ,X,매우높음
